id:ID,label:LABEL,name,concept,value,normalized_value,value_type,unit_ref,source_file,dimensions,description
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0af43a84f74f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,129909,129909,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken22""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a3ec1f05a28b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,128552,128552,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken23""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e06040008192,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,125603,125603,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken24""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f1ae780d0f4e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,18170836,18170836,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken25""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0bbf24586055,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,2917231,2917231,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken26""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_54b647d45e6c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,635474,635474,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken27""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_de617362e700,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,6243484,6243484,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken28""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b32be9abb98d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,4621390,4621390,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken29""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_9f2101e7ce2c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,4024525,4024525,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken30""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_998dad942813,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1038478,1038478,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken31""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8ddbe1e55415,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,379222,379222,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken32""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0646d9c0ffb1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,100350,100350,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken33""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf4655a4382,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,3124664,3124664,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken34""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_f14a605aa4a5,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1052337,1052337,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken35""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_bdf7ba4e3877,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1019303,1019303,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken36""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b5a94657d96d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,962333,962333,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken37""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_501144b570db,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,175300,175300,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken38""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_20fcba65158d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,472830,472830,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken39""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_952ad46e779d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1957832,1957832,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken40""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_eb58ef38332f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1761179,1761179,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken41""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2db66adeec1d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1493897,1493897,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken42""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4e8730ae50fc,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1317135,1317135,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken43""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d1caca107548,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1135760,1135760,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken44""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_11756aa9eb06,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1095698,1095698,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken45""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_1700ae766da7,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,546016,546016,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken46""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_8b4f631780b8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,402855,402855,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken47""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_3b111f775965,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,136101,136101,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken48""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_6ff23fc859e1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,6290445,6290445,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken49""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_2b89644947ca,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,5449710,5449710,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken50""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_b0110539c6bf,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,5061020,5061020,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken51""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_4ff22c33238d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,3963382,3963382,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken52""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_ca70fe02e81f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,2046138,2046138,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken53""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_52fe95f90179,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,164022,164022,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken54""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_23a07913cd62,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,251960,251960,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken55""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_25f12ba91575,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,200527,200527,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken56""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_e3bdf94f860d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,6250000,6250000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken57""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_0fc26ca58299,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,290972,290972,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken58""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_5d4ca156de0d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,485764,485764,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken59""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_acdb0bbf4ca3,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,154558,154558,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken60""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_d312ef012859,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,131514,131514,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken61""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_a7f7300bdc75,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,456429,456429,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken62""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_524a669f68dd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,323010,323010,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken63""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2022_892be0955817,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,638513,638513,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken64""}",
TCS,Company,Tata Consultancy Services Limited,,,,,,,,
Year_2021,Year,2021,,,,,,,,
Fact_TCS_PercentageOfFemaleBoardOfDirectors_2021_a6379aed3b41,ESGMetric;Fact,TCS PercentageOfFemaleBoardOfDirectors (2021),PercentageOfFemaleBoardOfDirectors,0.2222,0.2222,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2021_dfe066686b99,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2021),TotalVolumeOfWaterWithdrawal,1440959,1440959,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2021_37bbeb390158,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2021),TotalVolumeOfWaterWithdrawal,1401281,1401281,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalScope1Emissions_2021_74628fd30a41,ESGMetric;Fact,TCS TotalScope1Emissions (2021),TotalScope1Emissions,16684,16684,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalScope2Emissions_2021_a390d36ba3ea,ESGMetric;Fact,TCS TotalScope2Emissions (2021),TotalScope2Emissions,141045,141045,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalScope1Emissions_2021_06fdd4fe6ffc,ESGMetric;Fact,TCS TotalScope1Emissions (2021),TotalScope1Emissions,16284,16284,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalScope2Emissions_2021_44c42b6626fa,ESGMetric;Fact,TCS TotalScope2Emissions (2021),TotalScope2Emissions,193994,193994,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalWasteGenerated_2021_21f4c03875b0,ESGMetric;Fact,TCS TotalWasteGenerated (2021),TotalWasteGenerated,3334.51,3334.51,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalWasteGenerated_2021_9741bfacf9c3,ESGMetric;Fact,TCS TotalWasteGenerated (2021),TotalWasteGenerated,2174.1,2174.1,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2021_ae69448c534d,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2021),TotalEnergyConsumedFromRenewableSources,410144781,410144781,percentage,pure,FY2021-22.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2021_c3cfd4f1e8da,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2021),TotalEnergyConsumedFromRenewableSources,163892956,163892956,percentage,pure,FY2021-22.xml,{},
Fact_TCS_PercentageOfFemaleBoardOfDirectors_2025_0868f51415f4,ESGMetric;Fact,TCS PercentageOfFemaleBoardOfDirectors (2025),PercentageOfFemaleBoardOfDirectors,0.25,0.25,percentage,pure,FY2025-26.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2025_fdf7735cbd18,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,1489633053,1489633053,numeric,Megajoule,FY2025-26.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2025_42f4c55b1345,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,1537637748,1537637748,numeric,Megajoule,FY2025-26.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2025_990fd032526d,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2025),TotalVolumeOfWaterWithdrawal,3447423,3447423,numeric,Kiloliters,FY2025-26.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2025_e2db1a200ba4,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2025),TotalVolumeOfWaterWithdrawal,3488269,3488269,numeric,Kiloliters,FY2025-26.xml,{},
Fact_TCS_TotalScope1Emissions_2025_6c402c03fdc3,ESGMetric;Fact,TCS TotalScope1Emissions (2025),TotalScope1Emissions,22631,22631,numeric,tCO2e,FY2025-26.xml,{},
Fact_TCS_TotalScope1Emissions_2025_f8356bb541d6,ESGMetric;Fact,TCS TotalScope1Emissions (2025),TotalScope1Emissions,20494.8,20494.8,numeric,tCO2e,FY2025-26.xml,{},
Fact_TCS_TotalScope2Emissions_2025_011f0bfadd2c,ESGMetric;Fact,TCS TotalScope2Emissions (2025),TotalScope2Emissions,53971,53971,numeric,tCO2e,FY2025-26.xml,{},
Fact_TCS_TotalScope2Emissions_2025_87b1718d2acc,ESGMetric;Fact,TCS TotalScope2Emissions (2025),TotalScope2Emissions,55599,55599,numeric,tCO2e,FY2025-26.xml,{},
Fact_TCS_TotalWasteGenerated_2025_bf0355bf6fde,ESGMetric;Fact,TCS TotalWasteGenerated (2025),TotalWasteGenerated,8808.4,8808.4,percentage,Tonne,FY2025-26.xml,{},
Fact_TCS_TotalWasteGenerated_2025_5b4c8eeae947,ESGMetric;Fact,TCS TotalWasteGenerated (2025),TotalWasteGenerated,9983,9983,percentage,Tonne,FY2025-26.xml,{},
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2025_d34f410a88b2,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2025),AmountSpentForCSRProjectsUndertaken,25600000,25600000,numeric,INR,FY2025-26.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2025_1a4920a8d3d3,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2025),AmountSpentForCSRProjectsUndertaken,37600000,37600000,numeric,INR,FY2025-26.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2025_2fbba56f27fe,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2025),AmountSpentForCSRProjectsUndertaken,11900000,11900000,numeric,INR,FY2025-26.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2025_c17a65aaf9f4,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2025),AmountSpentForCSRProjectsUndertaken,22000000,22000000,numeric,INR,FY2025-26.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2025_ee07833cab0e,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2025),AmountSpentForCSRProjectsUndertaken,22200000,22200000,numeric,INR,FY2025-26.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_TCS_PercentageOfFemaleBoardOfDirectors_2024_5208602c9c9e,ESGMetric;Fact,TCS PercentageOfFemaleBoardOfDirectors (2024),PercentageOfFemaleBoardOfDirectors,0.25,0.25,percentage,pure,FY2024-25.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2024_ebfb75e766c8,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2024),TotalEnergyConsumedFromRenewableSources,1537637748,1537637748,numeric,Megajoule,FY2024-25.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2024_150d718bd72c,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2024),TotalEnergyConsumedFromRenewableSources,1266288297,1266288297,numeric,Megajoule,FY2024-25.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2024_47c275d40faa,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2024),TotalVolumeOfWaterWithdrawal,3488269,3488269,numeric,Kiloliters,FY2024-25.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2024_84cee3a6452b,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2024),TotalVolumeOfWaterWithdrawal,2946578,2946578,numeric,Kiloliters,FY2024-25.xml,{},
Fact_TCS_TotalScope1Emissions_2024_31dd93fa7904,ESGMetric;Fact,TCS TotalScope1Emissions (2024),TotalScope1Emissions,20494.8,20494.8,numeric,tCO2e,FY2024-25.xml,{},
Fact_TCS_TotalScope1Emissions_2024_d2fa1c813c95,ESGMetric;Fact,TCS TotalScope1Emissions (2024),TotalScope1Emissions,21949,21949,numeric,tCO2e,FY2024-25.xml,{},
Fact_TCS_TotalScope2Emissions_2024_0760a3d289ec,ESGMetric;Fact,TCS TotalScope2Emissions (2024),TotalScope2Emissions,55599,55599,numeric,tCO2e,FY2024-25.xml,{},
Fact_TCS_TotalScope2Emissions_2024_1620e073164f,ESGMetric;Fact,TCS TotalScope2Emissions (2024),TotalScope2Emissions,73722,73722,numeric,tCO2e,FY2024-25.xml,{},
Fact_TCS_TotalWasteGenerated_2024_0c3d292d49ae,ESGMetric;Fact,TCS TotalWasteGenerated (2024),TotalWasteGenerated,9983,9983,percentage,Tonne,FY2024-25.xml,{},
Fact_TCS_TotalWasteGenerated_2024_75171b979730,ESGMetric;Fact,TCS TotalWasteGenerated (2024),TotalWasteGenerated,6716.2,6716.2,percentage,Tonne,FY2024-25.xml,{},
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2024_9400225a93db,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,9000000,9000000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2024_ace37582db7c,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,9000000,9000000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2024_49e82cd8c8c2,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,8000000,8000000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2024_d6e06c2c35a2,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,23000000,23000000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_TCS_PercentageOfFemaleBoardOfDirectors_2022_9070ea02f4db,ESGMetric;Fact,TCS PercentageOfFemaleBoardOfDirectors (2022),PercentageOfFemaleBoardOfDirectors,0.2222,0.2222,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2022_e5c56268b432,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,2288688,2288688,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2022_3d0860031836,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,1440959,1440959,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalScope1Emissions_2022_8c2aaf09bc41,ESGMetric;Fact,TCS TotalScope1Emissions (2022),TotalScope1Emissions,20972,20972,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalScope2Emissions_2022_064421d1ef1f,ESGMetric;Fact,TCS TotalScope2Emissions (2022),TotalScope2Emissions,117265,117265,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalScope1Emissions_2022_795ec5861db0,ESGMetric;Fact,TCS TotalScope1Emissions (2022),TotalScope1Emissions,16684,16684,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalScope2Emissions_2022_974a28ec91e3,ESGMetric;Fact,TCS TotalScope2Emissions (2022),TotalScope2Emissions,141045,141045,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalWasteGenerated_2022_c75c110815a5,ESGMetric;Fact,TCS TotalWasteGenerated (2022),TotalWasteGenerated,199386.63,199386.63,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalWasteGenerated_2022_4080564a3f2a,ESGMetric;Fact,TCS TotalWasteGenerated (2022),TotalWasteGenerated,3334.51,3334.51,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2022_010c81157953,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,830543637,830543637,percentage,pure,FY2022-23.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2022_94ca81414210,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,410144781,410144781,percentage,pure,FY2022-23.xml,{},
